test_id	gene_id	gene	locus	sample_1	sample_2	status	value_1	value_2	log2(fold_change)	test_stat	p_value	q_value	significant
FBtr0303652	FBgn0032648	-	2L:17525584-17529122	young	old	OK	0.317125	0.513579	0.695533	0.846586	0.0042	0.0255768	yes
FBtr0310552	FBgn0028399	-	3L:16412721-16417177	young	old	OK	0	0.554893	inf	-nan	0.0042	0.0255768	yes
FBtr0329882	FBgn0001319	-	2R:14772649-14807061	young	old	OK	3.34561	2.11502	-0.661598	-0.907503	0.0042	0.0255768	yes
FBtr0331401	FBgn0035167	-	3L:841450-843701	young	old	OK	0.245117	0.73092	1.57624	0.895853	0.0042	0.0255768	yes
FBtr0333017	FBgn0052676	-	X:10711162-10757666	young	old	OK	17.8148	13.9462	-0.353208	-0.844856	0.00425	0.0258726	yes
FBtr0072036	FBgn0034854	-	2R:23366865-23377045	young	old	OK	13.8182	16.3584	0.243456	0.802724	0.0043	0.0261153	yes
FBtr0080007	FBgn0032236	-	2L:10386661-10387652	young	old	OK	51.7771	62.1244	0.262847	0.8217	0.0043	0.0261153	yes
FBtr0080930	FBgn0022213	-	2L:16802025-16826964	young	old	OK	6.94736	11.0086	0.664091	0.817827	0.0043	0.0261153	yes
FBtr0301203	FBgn0033919	-	2R:14261205-14267919	young	old	OK	38.4618	45.4464	0.240741	0.838461	0.0043	0.0261153	yes
FBtr0301338	FBgn0032006	-	2L:8220979-8239878	young	old	OK	3.46138	5.51859	0.672951	0.913403	0.0043	0.0261153	yes
FBtr0331532	FBgn0036364	-	3L:13440909-13442420	young	old	OK	8.11653	10.6511	0.392065	0.837422	0.0043	0.0261153	yes
FBtr0347015	FBgn0267585	-	2R:4621117-4622481	young	old	OK	0.0536136	0.914599	4.09247	1.65895	0.0043	0.0261153	yes
FBtr0078962	FBgn0037213	-	3R:4174631-4186751	young	old	OK	5.92646	10.388	0.809674	0.904276	0.00435	0.0263392	yes
FBtr0079080	FBgn0031700	-	2L:5327974-5328879	young	old	OK	8.17385	4.28298	-0.932402	-1.00878	0.00435	0.0263392	yes
FBtr0082458	FBgn0037918	-	3R:11585353-11590146	young	old	OK	13.5739	11.4148	-0.24993	-0.823599	0.00435	0.0263392	yes
FBtr0083139	FBgn0038301	-	3R:15209203-15213658	young	old	OK	17.5998	14.4665	-0.282842	-0.825559	0.00435	0.0263392	yes
FBtr0084324	FBgn0039016	-	3R:22734006-22741091	young	old	OK	2.6438	3.23063	0.289203	0.819719	0.00435	0.0263392	yes
FBtr0308620	FBgn0263289	-	3R:26536349-26604051	young	old	OK	8.18095	4.51929	-0.856174	-0.845545	0.00435	0.0263392	yes
FBtr0309501	FBgn0028369	-	X:2739088-3134532	young	old	OK	7.49158	4.91284	-0.608713	-0.866883	0.00435	0.0263392	yes
FBtr0330010	FBgn0263980	-	2R:15401095-15471884	young	old	OK	23.081	16.29	-0.502716	-0.828397	0.00435	0.0263392	yes
FBtr0339838	FBgn0030479	-	X:13380165-13384877	young	old	OK	81.9275	59.8403	-0.453232	-0.826408	0.00435	0.0263392	yes
FBtr0076297	FBgn0036080	-	3L:10273203-10274624	young	old	OK	0.968983	0.549828	-0.817491	-0.829206	0.0044	0.0266152	yes
FBtr0339537	FBgn0022986	-	2R:22411788-22415518	young	old	OK	11.4969	8.50753	-0.434429	-0.85352	0.0044	0.0266152	yes
FBtr0346570	FBgn0036287	-	3L:12471727-12486446	young	old	OK	1.71956	2.6443	0.620848	0.818095	0.0044	0.0266152	yes
FBtr0077383	FBgn0031630	-	2L:4813008-4818245	young	old	OK	6.77998	5.05771	-0.422796	-0.828987	0.00445	0.0268637	yes
FBtr0083646	FBgn0004652	-	3R:18414272-18545586	young	old	OK	5.39428	3.43317	-0.651888	-0.820291	0.00445	0.0268637	yes
FBtr0083690	FBgn0261065	-	3R:18659617-18663552	young	old	OK	3.11948	4.14718	0.410825	0.828848	0.00445	0.0268637	yes
FBtr0085673	FBgn0039790	-	3R:30592970-30601489	young	old	OK	13.5967	6.68671	-1.02389	-1.0001	0.00445	0.0268637	yes
FBtr0345585	FBgn0005626	-	3L:6713355-6719525	young	old	OK	12.3636	6.9402	-0.833048	-0.752643	0.00445	0.0268637	yes
FBtr0345932	FBgn0034935	-	2R:23946958-23949076	young	old	OK	3.05872	6.66922	1.12459	0.851852	0.00445	0.0268637	yes
FBtr0086664	FBgn0025583	-	2R:18386601-18387030	young	old	OK	477.217	559.546	0.22961	0.79669	0.0045	0.0271564	yes
FBtr0073535	FBgn0266421	-	X:11611926-11615840	young	old	OK	3.25588	8.38488	1.36474	0.91984	0.00455	0.0273758	yes
FBtr0076106	FBgn0052091	-	3L:11631391-11642902	young	old	OK	7.07953	8.60555	0.281613	0.813676	0.00455	0.0273758	yes
FBtr0080264	FBgn0032377	-	2L:11792411-11794086	young	old	OK	0.937977	1.40783	0.58585	0.791731	0.00455	0.0273758	yes
FBtr0081259	FBgn0032814	-	2L:19584234-19586440	young	old	OK	3.81823	4.88377	0.355092	0.804307	0.00455	0.0273758	yes
FBtr0081547	FBgn0261393	-	3R:7533495-7536390	young	old	OK	4.49368	6.26871	0.480272	0.844158	0.00455	0.0273758	yes
FBtr0330065	FBgn0035715	-	3L:6752912-6756497	young	old	OK	4.92439	8.44666	0.778434	0.86184	0.00455	0.0273758	yes
FBtr0335120	FBgn0030897	-	X:18155368-18174744	young	old	OK	22.2648	10.4618	-1.08963	-0.882058	0.00455	0.0273758	yes
FBtr0340504	FBgn0265639	-	2R:8245794-8246295	young	old	OK	0.403723	1.13882	1.4961	0.969575	0.00455	0.0273758	yes
FBtr0345499	FBgn0260767	-	2R:22657900-22661389	young	old	OK	0.258253	0.791243	1.61534	0.977848	0.00455	0.0273758	yes
FBtr0100119	FBgn0010114	-	2R:9227784-9247249	young	old	OK	27.5866	17.4397	-0.661588	-0.820864	0.0046	0.0276214	yes
FBtr0300941	FBgn0031637	-	2L:4841481-4847295	young	old	OK	18.3173	13.4937	-0.440926	-0.820019	0.0046	0.0276214	yes
FBtr0303889	FBgn0085427	-	2L:8898785-8933594	young	old	OK	3.66765	5.12064	0.48147	0.808358	0.0046	0.0276214	yes
FBtr0308806	FBgn0025726	-	4:867823-912331	young	old	OK	120.134	87.7994	-0.452365	-0.830582	0.0046	0.0276214	yes
FBtr0333323	FBgn0000611	-	X:15992467-15996509	young	old	OK	44.7617	31.1014	-0.525283	-0.882638	0.0046	0.0276214	yes
FBtr0339542	FBgn0034493	-	2R:20264854-20270994	young	old	OK	1.26179	1.6376	0.376111	0.814601	0.0046	0.0276214	yes
FBtr0072865	FBgn0002183	-	3L:1871573-1876312	young	old	OK	8.82217	11.8941	0.431039	0.87712	0.00465	0.0278476	yes
FBtr0075677	FBgn0036433	-	3L:14622795-14632077	young	old	OK	137.693	176.375	0.357189	0.826916	0.00465	0.0278476	yes
FBtr0078668	FBgn0037378	-	3R:5791878-5794317	young	old	OK	16.1404	20.4687	0.342739	0.823109	0.00465	0.0278476	yes
FBtr0079930	FBgn0043456	-	2L:10003831-10008889	young	old	OK	41.3919	49.657	0.262648	0.801707	0.00465	0.0278476	yes
FBtr0088581	FBgn0028955	-	2R:9138485-9141981	young	old	OK	10.6706	16.116	0.594857	0.828804	0.00465	0.0278476	yes
FBtr0088785	FBgn0005648	-	2R:8131430-8135315	young	old	OK	6.42693	10.2695	0.676169	0.872149	0.00465	0.0278476	yes
FBtr0306854	FBgn0036538	-	3L:15835692-15837482	young	old	OK	140.697	119.43	-0.236424	-0.822287	0.00465	0.0278476	yes
FBtr0333288	FBgn0052423	-	3L:5155820-5277944	young	old	OK	215.616	164.929	-0.386615	-0.817842	0.00465	0.0278476	yes
FBtr0071406	FBgn0028341	-	X:9626293-9662903	young	old	OK	5.22549	9.45153	0.854983	0.868283	0.0047	0.0280725	yes
FBtr0073061	FBgn0052282	-	3L:3315619-3315942	young	old	OK	29.3669	20.7557	-0.500682	-0.823884	0.0047	0.0280725	yes
FBtr0075394	FBgn0262732	-	3L:16574435-16580306	young	old	OK	9.11943	14.7482	0.693521	0.844253	0.0047	0.0280725	yes
FBtr0078664	FBgn0037391	-	3R:5858082-5862405	young	old	OK	3.71769	2.34114	-0.667193	-0.869046	0.0047	0.0280725	yes
FBtr0081719	FBgn0010282	-	3R:6380466-6382604	young	old	OK	4.17367	5.36791	0.363044	0.823679	0.0047	0.0280725	yes
FBtr0084408	FBgn0264326	-	3R:23348127-23355163	young	old	OK	0.36235	0.513388	0.502667	0.821049	0.0047	0.0280725	yes
FBtr0331944	FBgn0033702	-	2R:12224460-12229310	young	old	OK	2.94029	2.10432	-0.482603	-0.831587	0.0047	0.0280725	yes
FBtr0343862	FBgn0266217	-	2L:2427049-2427881	young	old	OK	1.45012	2.32679	0.682165	0.827352	0.0047	0.0280725	yes
FBtr0076656	FBgn0035900	-	3L:8507468-8509763	young	old	OK	3.62308	2.76679	-0.389005	-0.799364	0.00475	0.0283337	yes
FBtr0083490	FBgn0038533	-	3R:17646902-17670895	young	old	OK	33.1378	45.7867	0.466449	0.823065	0.00475	0.0283337	yes
FBtr0086839	FBgn0034261	-	2R:17683573-17695353	young	old	OK	48.2732	40.7742	-0.243569	-0.813163	0.00475	0.0283337	yes
FBtr0088793	FBgn0013726	-	2R:8237270-8240297	young	old	OK	9.50129	11.5706	0.284264	0.825588	0.00475	0.0283337	yes
FBtr0078216	FBgn0037007	-	3L:20514597-20519393	young	old	OK	42.4938	55.9841	0.397766	0.81604	0.0048	0.0285847	yes
FBtr0081170	FBgn0002023	-	2L:19079255-19108427	young	old	OK	2.04221	1.34047	-0.607391	-0.863845	0.0048	0.0285847	yes
FBtr0082423	FBgn0037930	-	3R:11674220-11678116	young	old	OK	4.95322	8.8309	0.834194	0.836803	0.0048	0.0285847	yes
FBtr0304923	FBgn0034789	-	2R:22874577-22882690	young	old	OK	20.6272	14.0739	-0.551528	-0.866939	0.0048	0.0285847	yes
FBtr0310392	FBgn0263745	-	2L:16700939-16703197	young	old	OK	7.30734	5.86567	-0.31705	-0.808877	0.0048	0.0285847	yes
FBtr0071977	FBgn0041235	-	2R:23102476-23103733	young	old	OK	0.752006	0.41393	-0.861357	-0.806648	0.00485	0.0288254	yes
FBtr0084236	FBgn0038951	-	3R:22366079-22367373	young	old	OK	3.19947	4.7296	0.563886	0.823851	0.00485	0.0288254	yes
FBtr0085537	FBgn0039696	-	3R:29794596-29799354	young	old	OK	3.58207	2.81448	-0.347922	-0.817406	0.00485	0.0288254	yes
FBtr0089223	FBgn0025741	-	4:1009894-1027101	young	old	OK	27.8194	41.987	0.593852	0.822625	0.00485	0.0288254	yes
FBtr0290223	FBgn0035797	-	3L:7555779-7560037	young	old	OK	0.534457	0.328859	-0.700607	-0.808965	0.00485	0.0288254	yes
FBtr0340017	FBgn0034049	-	2R:15923039-15931935	young	old	OK	2.54674	3.697	0.537703	0.825552	0.00485	0.0288254	yes
FBtr0081606	FBgn0037481	-	3R:7154237-7155180	young	old	OK	4.01273	5.5619	0.470994	0.824498	0.0049	0.0290747	yes
FBtr0083616	FBgn0038577	-	3R:18183655-18188707	young	old	OK	9.73194	13.4308	0.46475	0.821263	0.0049	0.0290747	yes
FBtr0086581	FBgn0034419	-	2R:19137371-19141034	young	old	OK	29.745	24.3753	-0.287229	-0.823364	0.0049	0.0290747	yes
FBtr0301299	FBgn0041210	-	X:13262686-13285632	young	old	OK	0.740955	2.29042	1.62815	0.944098	0.0049	0.0290747	yes
FBtr0307597	FBgn0259108	-	X:1409068-1454177	young	old	OK	18.5336	13.2364	-0.485636	-0.80429	0.0049	0.0290747	yes
FBtr0079625	FBgn0032006	-	2L:8220979-8239878	young	old	OK	6.38643	8.57543	0.425199	0.809306	0.00495	0.0293521	yes
FBtr0330056	FBgn0263116	-	2R:19022324-19032642	young	old	OK	4.44341	2.71743	-0.709427	-0.832907	0.00495	0.0293521	yes
FBtr0081035	FBgn0032666	-	2L:18119994-18129862	young	old	OK	52.6895	35.3565	-0.57554	-0.842198	0.005	0.0296097	yes
FBtr0083781	FBgn0038722	-	3R:19645025-19646906	young	old	OK	4.29052	5.56186	0.374415	0.840182	0.005	0.0296097	yes
FBtr0084132	FBgn0038902	-	3R:21776137-21777847	young	old	OK	1.91031	0.920915	-1.05266	-0.88752	0.005	0.0296097	yes
FBtr0303457	FBgn0030013	-	X:8157627-8159348	young	old	OK	5.36031	10.3045	0.942881	0.988361	0.005	0.0296097	yes
FBtr0084103	FBgn0043012	-	3R:21269208-21270075	young	old	OK	43.3517	35.8055	-0.275907	-0.799312	0.00505	0.0298568	yes
FBtr0111032	FBgn0261552	-	3R:9417939-9455500	young	old	OK	119.482	90.4045	-0.40233	-0.828895	0.00505	0.0298568	yes
FBtr0300731	FBgn0030051	-	X:8571098-8573593	young	old	OK	2.06736	5.65111	1.45075	1.03466	0.00505	0.0298568	yes
FBtr0302646	FBgn0262870	-	3L:4629603-4687317	young	old	OK	12.5221	9.27901	-0.432429	-0.813204	0.00505	0.0298568	yes
FBtr0347394	FBgn0266579	-	3R:27639885-27656996	young	old	OK	30.1609	22.2048	-0.441809	-0.818904	0.00505	0.0298568	yes
FBtr0071363	FBgn0030141	-	X:9601029-9605969	young	old	OK	4.23138	5.73926	0.439734	0.805868	0.0051	0.0300737	yes
FBtr0074690	FBgn0031004	-	X:19243630-19247250	young	old	OK	0.0626585	0.529451	3.07891	1.28136	0.0051	0.0300737	yes
FBtr0078849	FBgn0004436	-	3R:4948754-4952682	young	old	OK	65.9982	56.5077	-0.22398	-0.800222	0.0051	0.0300737	yes
FBtr0081173	FBgn0032753	-	2L:19071130-19074149	young	old	OK	11.2366	8.94894	-0.328412	-0.816655	0.0051	0.0300737	yes
FBtr0088643	FBgn0033339	-	2R:8893612-8900211	young	old	OK	6.67902	8.87688	0.410417	0.818342	0.0051	0.0300737	yes
FBtr0304627	FBgn0001078	-	3L:18750606-18801312	young	old	OK	17.5995	13.9317	-0.337169	-0.813227	0.0051	0.0300737	yes
FBtr0333670	FBgn0016126	-	4:445503-453947	young	old	OK	163.383	118.314	-0.465644	-0.825187	0.0051	0.0300737	yes
FBtr0334554	FBgn0003118	-	3R:23290230-23346167	young	old	OK	9.22205	11.4174	0.308072	0.821915	0.0051	0.0300737	yes
FBtr0072406	FBgn0285950	-	2R:24967876-24969547	young	old	OK	481.625	591.404	0.296234	0.812206	0.00515	0.0302894	yes
FBtr0080590	FBgn0027348	-	2L:14013003-14019328	young	old	OK	66.219	78.2717	0.241247	0.823073	0.00515	0.0302894	yes
FBtr0085454	FBgn0039683	-	3R:29692590-29697025	young	old	OK	0.796848	0.512135	-0.637781	-0.821938	0.00515	0.0302894	yes
FBtr0089194	FBgn0039927	-	4:1126601-1169239	young	old	OK	63.2346	36.72	-0.784149	-0.834533	0.00515	0.0302894	yes
FBtr0112926	FBgn0026737	-	3R:15361691-15367665	young	old	OK	3.31294	7.43668	1.16655	0.861362	0.00515	0.0302894	yes
FBtr0301780	FBgn0058263	-	2R:2494741-2565385	young	old	OK	14.0784	10.5926	-0.410432	-0.817611	0.00515	0.0302894	yes
FBtr0332519	FBgn0264438	-	2L:15011814-15012667	young	old	OK	0.579368	0.220209	-1.39561	-0.939083	0.00515	0.0302894	yes
FBtr0344380	FBgn0038286	-	3R:15079319-15095631	young	old	OK	24.788	17.602	-0.4939	-0.843217	0.00515	0.0302894	yes
FBtr0074282	FBgn0030759	-	X:16587872-16588930	young	old	OK	2.14074	3.12384	0.545213	0.816786	0.0052	0.0305139	yes
FBtr0078133	FBgn0017457	-	2L:292418-294681	young	old	OK	8.24294	10.5427	0.355011	0.804145	0.0052	0.0305139	yes
FBtr0084000	FBgn0013995	-	3R:20978182-21015613	young	old	OK	6.82985	3.41732	-0.99899	-0.829745	0.0052	0.0305139	yes
FBtr0089451	FBgn0052000	-	4:132219-143123	young	old	OK	36.8366	21.5581	-0.772911	-0.796404	0.0052	0.0305139	yes
FBtr0299960	FBgn0259707	-	2R:24607266-24615158	young	old	OK	13.593	9.44705	-0.524924	-0.875658	0.0052	0.0305139	yes
FBtr0307505	FBgn0051076	-	3R:26989034-26989852	young	old	OK	0.765034	1.62083	1.08313	0.908855	0.0052	0.0305139	yes
FBtr0340171	FBgn0032618	-	2L:16879516-16886319	young	old	OK	78.5189	91.6984	0.223856	0.795822	0.0052	0.0305139	yes
FBtr0081004	FBgn0032638	-	2L:17452923-17458775	young	old	OK	0.0376004	0.693622	4.20533	1.42629	0.00525	0.0307573	yes
FBtr0086340	FBgn0034479	-	2R:19979241-19984895	young	old	OK	30.5876	25.6042	-0.256569	-0.803716	0.00525	0.0307573	yes
FBtr0088457	FBgn0027580	-	2R:9850702-9861545	young	old	OK	22.3713	15.2744	-0.550527	-0.816453	0.00525	0.0307573	yes
FBtr0333070	FBgn0033636	-	2R:11577484-11616045	young	old	OK	13.2246	10.38	-0.349418	-0.814208	0.00525	0.0307573	yes
FBtr0344326	FBgn0051224	-	3R:18591026-18659309	young	old	OK	7.70078	5.77564	-0.415023	-0.82029	0.00525	0.0307573	yes
FBtr0084786	FBgn0011336	-	3R:25065790-25069637	young	old	OK	22.8804	27.1434	0.246487	0.826748	0.0053	0.03102	yes
FBtr0113197	FBgn0037386	-	3R:5830061-5838782	young	old	OK	4.22265	2.49615	-0.758442	-0.860182	0.0053	0.03102	yes
FBtr0303485	FBgn0261859	-	3R:15095956-15131926	young	old	OK	29.6189	21.493	-0.462647	-0.822625	0.0053	0.03102	yes
FBtr0084738	FBgn0027617	-	3R:24814261-24817131	young	old	OK	2.42185	3.37532	0.478913	0.799328	0.00535	0.031262	yes
FBtr0085460	FBgn0039688	-	3R:29725829-29736745	young	old	OK	19.9385	15.3831	-0.374208	-0.820778	0.00535	0.031262	yes
FBtr0089106	FBgn0026869	-	4:501809-557854	young	old	OK	5.0468	13.6749	1.43809	0.954428	0.00535	0.031262	yes
FBtr0331220	FBgn0031857	-	2L:6759828-6772755	young	old	OK	4.97625	1.5296	-1.7019	-1.20429	0.00535	0.031262	yes
FBtr0332120	FBgn0052311	-	3L:2117465-2151700	young	old	OK	5.8293	8.20424	0.493048	0.829898	0.00535	0.031262	yes
FBtr0304140	FBgn0262149	-	3R:7128086-7129067	young	old	OK	4.08903	1.94642	-1.07094	-0.983365	0.0054	0.0315338	yes
FBtr0306743	FBgn0033131	-	2R:7039129-7039813	young	old	OK	1.44229	0.655962	-1.13668	-0.92283	0.0054	0.0315338	yes
FBtr0072777	FBgn0011573	-	3L:1795391-1798610	young	old	OK	10.9124	13.3936	0.295572	0.802574	0.00545	0.0317949	yes
FBtr0081183	FBgn0046302	-	2L:18993359-18995934	young	old	OK	1.13966	0.626534	-0.863144	-0.944387	0.00545	0.0317949	yes
FBtr0085255	FBgn0039564	-	3R:27954916-27957326	young	old	OK	5.02612	6.27374	0.319881	0.79979	0.00545	0.0317949	yes
FBtr0339088	FBgn0265191	-	2R:21200482-21214972	young	old	OK	18.4428	11.5014	-0.68125	-0.826273	0.0055	0.0320762	yes
FBtr0070411	FBgn0023529	-	X:2271007-2275068	young	old	OK	7.72274	10.5716	0.453016	0.818864	0.00555	0.032274	yes
FBtr0074676	FBgn0031005	-	X:19248638-19252045	young	old	OK	1.52361	1.0388	-0.552571	-0.806946	0.00555	0.032274	yes
FBtr0077881	FBgn0011570	-	2L:1704901-1706962	young	old	OK	8.76324	13.09	0.578934	0.811813	0.00555	0.032274	yes
FBtr0086516	FBgn0086358	-	2R:19292528-19304508	young	old	OK	9.13553	11.47	0.328306	0.814222	0.00555	0.032274	yes
FBtr0113417	FBgn0052000	-	4:132219-143123	young	old	OK	59.3296	41.0193	-0.532448	-0.820225	0.00555	0.032274	yes
FBtr0306105	FBgn0265266	-	3R:24859899-24860366	young	old	OK	4.51567	2.75792	-0.711357	-0.787764	0.00555	0.032274	yes
FBtr0329838	FBgn0263873	-	2L:19796364-19958424	young	old	OK	0.481102	1.05999	1.13964	0.862762	0.00555	0.032274	yes
FBtr0333725	FBgn0263039	-	3L:628434-643900	young	old	OK	1.07855	1.35234	0.326366	0.818609	0.00555	0.032274	yes
FBtr0333952	FBgn0264707	-	3L:277436-305292	young	old	OK	23.8026	19.4359	-0.292393	-0.803096	0.00555	0.032274	yes
FBtr0087219	FBgn0034075	-	2R:16110330-16116996	young	old	OK	18.8899	15.2584	-0.308013	-0.82165	0.0056	0.0325438	yes
FBtr0331790	FBgn0035688	-	3L:6164915-6173880	young	old	OK	44.1345	37.6106	-0.230765	-0.798912	0.0056	0.0325438	yes
FBtr0086160	FBgn0033108	-	2R:6828355-6839055	young	old	OK	33.7712	28.6954	-0.234972	-0.799866	0.00565	0.0327922	yes
FBtr0086313	FBgn0034484	-	2R:20231828-20234927	young	old	OK	5.12087	4.01107	-0.352402	-0.800146	0.00565	0.0327922	yes
FBtr0299660	FBgn0259178	-	3R:25039373-25045151	young	old	OK	8.41607	4.90745	-0.778174	-0.871642	0.00565	0.0327922	yes
FBtr0304727	FBgn0283477	-	3R:16310541-16341988	young	old	OK	98.8067	81.628	-0.275544	-0.799806	0.00565	0.0327922	yes
FBtr0070764	FBgn0010014	-	X:5332498-5334449	young	old	OK	94.5951	67.6184	-0.48435	-0.781347	0.0057	0.0329869	yes
FBtr0075637	FBgn0036479	-	3L:15113556-15116373	young	old	OK	5.04427	3.98421	-0.340352	-0.790983	0.0057	0.0329869	yes
FBtr0077180	FBgn0035590	-	3L:5136375-5139395	young	old	OK	4.95748	7.45252	0.58812	0.829728	0.0057	0.0329869	yes
FBtr0078418	FBgn0261953	-	3L:21586827-21613349	young	old	OK	2.68249	1.68067	-0.674538	-0.843401	0.0057	0.0329869	yes
FBtr0085758	FBgn0039831	-	3R:31220701-31231259	young	old	OK	15.7714	10.3845	-0.602875	-0.805096	0.0057	0.0329869	yes
FBtr0306656	FBgn0035049	-	2R:24669396-24688184	young	old	OK	0.857142	3.48494	2.02353	1.12607	0.0057	0.0329869	yes
FBtr0306897	FBgn0263019	-	2L:11952199-11971094	young	old	OK	1.19678	1.7956	0.585311	0.769857	0.0057	0.0329869	yes
FBtr0331457	FBgn0035427	-	3L:3257877-3268184	young	old	OK	2.35294	1.01734	-1.20966	-0.917368	0.0057	0.0329869	yes
FBtr0344757	FBgn0265447	-	3L:10803996-10805934	young	old	OK	1.13333	0.758321	-0.579685	-0.787169	0.0057	0.0329869	yes
FBtr0074845	FBgn0052225	-	3L:20297128-20309511	young	old	OK	21.0076	14.4023	-0.544619	-0.818328	0.00575	0.0332018	yes
FBtr0081840	FBgn0037580	-	3R:8344399-8347465	young	old	OK	22.6998	28.4336	0.324918	0.800043	0.00575	0.0332018	yes
FBtr0100406	FBgn0027101	-	4:1225088-1230713	young	old	OK	49.1982	37.738	-0.382588	-0.802958	0.00575	0.0332018	yes
FBtr0309190	FBgn0263411	-	3R:25502784-25503221	young	old	OK	2.84703	1.32483	-1.10365	-0.847143	0.00575	0.0332018	yes
FBtr0331280	FBgn0051826	-	2L:15771262-15773113	young	old	OK	1.00605	0.479519	-1.06905	-0.891151	0.00575	0.0332018	yes
FBtr0343149	FBgn0037612	-	3R:8712905-8721320	young	old	OK	8.01436	12.6225	0.655335	0.798793	0.00575	0.0332018	yes
FBtr0344063	FBgn0031970	-	2L:7994387-7998151	young	old	OK	3.21431	5.01407	0.641473	0.887715	0.00575	0.0332018	yes
FBtr0081005	FBgn0260632	-	2L:17436829-17450364	young	old	OK	1.67862	3.21232	0.936345	0.840138	0.0058	0.0334584	yes
FBtr0100427	FBgn0263120	-	2R:8665812-8683022	young	old	OK	108.559	78.3148	-0.471127	-0.826847	0.0058	0.0334584	yes
FBtr0300179	FBgn0004919	-	2R:25072626-25084347	young	old	OK	47.8824	32.1605	-0.574204	-0.866312	0.0058	0.0334584	yes
FBtr0082671	FBgn0005671	-	3R:12623761-12627829	young	old	OK	76.9689	33.5483	-1.19804	-0.820261	0.00585	0.0336715	yes
FBtr0083657	FBgn0028670	-	3R:18390322-18400339	young	old	OK	8.77	12.921	0.559065	0.787928	0.00585	0.0336715	yes
FBtr0084135	FBgn0260940	-	3R:21865167-21867919	young	old	OK	8.24456	10.7064	0.376958	0.806614	0.00585	0.0336715	yes
FBtr0086529	FBgn0012051	-	2R:19425112-19430564	young	old	OK	18.2819	23.4339	0.358183	0.804302	0.00585	0.0336715	yes
FBtr0304999	FBgn0262579	-	3L:8063873-8108897	young	old	OK	24.431	34.1204	0.481922	0.799983	0.00585	0.0336715	yes
FBtr0337052	FBgn0004395	-	3R:23149652-23157862	young	old	OK	29.3523	23.868	-0.298398	-0.798683	0.00585	0.0336715	yes
FBtr0345678	FBgn0004055	-	2R:25012061-25031737	young	old	OK	1.74175	0.5544	-1.65154	-0.992726	0.00585	0.0336715	yes
FBtr0072926	FBgn0016794	-	3L:2589413-2595590	young	old	OK	13.5109	15.9751	0.241698	0.779941	0.0059	0.0339161	yes
FBtr0075941	FBgn0036316	-	3L:12824879-12843106	young	old	OK	77.8084	106.788	0.456747	0.803429	0.0059	0.0339161	yes
FBtr0087735	FBgn0027079	-	2R:13198849-13202709	young	old	OK	10.9778	15.3587	0.484466	0.86088	0.0059	0.0339161	yes
FBtr0332713	FBgn0037092	-	3L:21507851-21515887	young	old	OK	24.428	18.038	-0.437498	-0.849398	0.0059	0.0339161	yes
FBtr0076968	FBgn0020251	-	3L:6495679-6550104	young	old	OK	5.25356	2.2243	-1.23994	-0.900445	0.00595	0.03416	yes
FBtr0082333	FBgn0037852	-	3R:10879571-10882188	young	old	OK	3.45711	5.09478	0.559453	0.81159	0.00595	0.03416	yes
FBtr0342627	FBgn0265806	-	2L:12581444-12583550	young	old	OK	1.32809	0.766994	-0.792064	-0.836876	0.00595	0.03416	yes
FBtr0345059	FBgn0051036	-	3R:29908106-29912892	young	old	OK	2.0147	5.47958	1.4435	1.03926	0.00595	0.03416	yes
FBtr0071105	FBgn0004657	-	X:8061644-8070237	young	old	OK	15.9626	19.3042	0.274218	0.795243	0.006	0.0343597	yes
FBtr0077415	FBgn0031633	-	2L:4829213-4830693	young	old	OK	17.047	21.564	0.339108	0.82733	0.006	0.0343597	yes
FBtr0080222	FBgn0032350	-	2L:11151505-11155721	young	old	OK	37.5955	44.5184	0.243844	0.797423	0.006	0.0343597	yes
FBtr0081007	FBgn0260632	-	2L:17436829-17450364	young	old	OK	1.3927	2.39627	0.782902	0.840133	0.006	0.0343597	yes
FBtr0084039	FBgn0025865	-	3R:21061679-21064471	young	old	OK	9.87827	14.9324	0.596116	0.93347	0.006	0.0343597	yes
FBtr0088592	FBgn0015037	-	2R:9227784-9247249	young	old	OK	45.7122	72.1392	0.658204	0.831431	0.006	0.0343597	yes
FBtr0310370	FBgn0021814	-	2R:8078868-8080041	young	old	OK	14.0016	17.3954	0.31312	0.788787	0.006	0.0343597	yes
FBtr0343552	FBgn0266100	-	3L:11850644-11938872	young	old	OK	3.67978	2.64798	-0.474728	-0.793932	0.006	0.0343597	yes
FBtr0077304	FBgn0011280	-	X:20419612-20420979	young	old	OK	419.635	360.6	-0.218736	-0.77628	0.00605	0.0346131	yes
FBtr0344648	FBgn0266098	-	X:5085758-5254864	young	old	OK	25.3781	19.5007	-0.380056	-0.796661	0.00605	0.0346131	yes
FBtr0345593	FBgn0035625	-	3L:5630982-5652094	young	old	OK	36.7022	31.4653	-0.222106	-0.795204	0.00605	0.0346131	yes
